nSeq,I1,I2,O1,O2,A1,A1_filtrado,A1_normalizado,Grupo,Estado
0,0,0,0,0,502,502,-0.4812545700231565,7914.0,Relajado
1,0,0,0,0,499,502,-0.4812545700231565,7914.0,Relajado
2,0,0,0,0,503,500,-0.6544691326772345,7914.0,Relajado
3,0,0,0,0,500,503,-0.3946472886961175,7914.0,Relajado
4,0,0,0,0,516,514,0.5580328059013112,7915.0,Contraido
5,0,0,0,0,514,514,0.5580328059013112,7915.0,Contraido
6,0,0,0,0,511,511,0.2982109619201943,7915.0,Contraido
7,0,0,0,0,499,499,-0.7410764140042735,7916.0,Relajado
8,0,0,0,0,491,499,-0.7410764140042735,7916.0,Relajado
9,0,0,0,0,500,500,-0.6544691326772345,7916.0,Relajado
10,0,0,0,0,505,504,-0.3080400073690785,7916.0,Relajado
11,0,0,0,0,504,504,-0.3080400073690785,7916.0,Relajado
12,0,0,0,0,494,496,-1.0008982579853904,7916.0,Relajado
13,0,0,0,0,496,496,-1.0008982579853904,7916.0,Relajado
14,0,0,0,0,515,515,0.6446400872283502,7917.0,Contraido
15,0,0,0,0,520,520,1.077676493863545,7917.0,Contraido
0,0,0,0,0,523,520,1.077676493863545,7917.0,Contraido
1,0,0,0,0,516,516,0.7312473685553892,7917.0,Contraido
2,0,0,0,0,501,512,0.3848182432472332,7917.0,Contraido
3,0,0,0,0,512,512,0.3848182432472332,7917.0,Contraido
4,0,0,0,0,545,545,3.24285852703952,7917.0,Contraido
5,0,0,0,0,551,545,3.24285852703952,7917.0,Contraido
6,0,0,0,0,524,531,2.030356588460974,7917.0,Contraido
7,0,0,0,0,531,524,1.424105619171701,7917.0,Contraido
8,0,0,0,0,504,504,-0.3080400073690785,7918.0,Relajado
9,0,0,0,0,470,482,-2.2134001965639363,7918.0,Relajado
10,0,0,0,0,482,475,-2.819651165853209,7918.0,Relajado
11,0,0,0,0,475,482,-2.2134001965639363,7918.0,Relajado
12,0,0,0,0,486,486,-1.86697107125578,7918.0,Relajado
13,0,0,0,0,490,486,-1.86697107125578,7918.0,Relajado
14,0,0,0,0,481,489,-1.6071492272746633,7918.0,Relajado
15,0,0,0,0,489,489,-1.6071492272746633,7918.0,Relajado
0,0,0,0,0,492,492,-1.3473273832935464,7918.0,Relajado
1,0,0,0,0,504,504,-0.3080400073690785,7918.0,Relajado
2,0,0,0,0,510,509,0.1249963992661163,7919.0,Contraido
3,0,0,0,0,509,510,0.2116036805931553,7919.0,Contraido
4,0,0,0,0,528,528,1.770534744479857,7919.0,Contraido
5,0,0,0,0,538,528,1.770534744479857,7919.0,Contraido
6,0,0,0,0,525,525,1.51071290049874,7919.0,Contraido
7,0,0,0,0,521,521,1.164283775190584,7919.0,Contraido
8,0,0,0,0,512,512,0.3848182432472332,7919.0,Contraido
9,0,0,0,0,504,504,-0.3080400073690785,7920.0,Relajado
10,0,0,0,0,502,502,-0.4812545700231565,7920.0,Relajado
11,0,0,0,0,497,500,-0.6544691326772345,7920.0,Relajado
12,0,0,0,0,500,500,-0.6544691326772345,7920.0,Relajado
13,0,0,0,0,502,502,-0.4812545700231565,7920.0,Relajado
14,0,0,0,0,502,502,-0.4812545700231565,7920.0,Relajado
15,0,0,0,0,497,497,-0.9142909766583516,7920.0,Relajado
0,0,0,0,0,491,497,-0.9142909766583516,7920.0,Relajado
1,0,0,0,0,501,501,-0.5678618513501955,7920.0,Relajado
2,0,0,0,0,512,512,0.3848182432472332,7921.0,Contraido
3,0,0,0,0,527,527,1.683927463152818,7921.0,Contraido
4,0,0,0,0,553,549,3.589287652347676,7921.0,Contraido
5,0,0,0,0,549,549,3.589287652347676,7921.0,Contraido
6,0,0,0,0,524,524,1.424105619171701,7921.0,Contraido
7,0,0,0,0,478,486,-1.86697107125578,7922.0,Relajado
8,0,0,0,0,486,486,-1.86697107125578,7922.0,Relajado
9,0,0,0,0,501,501,-0.5678618513501955,7922.0,Relajado
10,0,0,0,0,506,506,-0.1348254447150006,7922.0,Relajado
11,0,0,0,0,518,508,0.0383891179390773,7923.0,Contraido
12,0,0,0,0,508,508,0.0383891179390773,7923.0,Contraido
13,0,0,0,0,500,503,-0.3946472886961175,7924.0,Relajado
14,0,0,0,0,503,503,-0.3946472886961175,7924.0,Relajado
15,0,0,0,0,507,505,-0.2214327260420396,7924.0,Relajado
0,0,0,0,0,505,505,-0.2214327260420396,7924.0,Relajado
1,0,0,0,0,502,502,-0.4812545700231565,7924.0,Relajado
2,0,0,0,0,501,501,-0.5678618513501955,7924.0,Relajado
3,0,0,0,0,494,499,-0.7410764140042735,7924.0,Relajado
4,0,0,0,0,499,499,-0.7410764140042735,7924.0,Relajado
5,0,0,0,0,500,499,-0.7410764140042735,7924.0,Relajado
6,0,0,0,0,497,497,-0.9142909766583516,7924.0,Relajado
7,0,0,0,0,497,497,-0.9142909766583516,7924.0,Relajado
8,0,0,0,0,514,514,0.5580328059013112,7925.0,Contraido
9,0,0,0,0,528,517,0.8178546498824282,7925.0,Contraido
10,0,0,0,0,517,523,1.337498337844662,7925.0,Contraido
11,0,0,0,0,523,519,0.9910692125365062,7925.0,Contraido
12,0,0,0,0,519,519,0.9910692125365062,7925.0,Contraido
13,0,0,0,0,511,511,0.2982109619201943,7925.0,Contraido
14,0,0,0,0,496,496,-1.0008982579853904,7926.0,Relajado
15,0,0,0,0,494,494,-1.1741128206394684,7926.0,Relajado
0,0,0,0,0,492,494,-1.1741128206394684,7926.0,Relajado
1,0,0,0,0,494,494,-1.1741128206394684,7926.0,Relajado
2,0,0,0,0,510,510,0.2116036805931553,7927.0,Contraido
3,0,0,0,0,519,519,0.9910692125365062,7927.0,Contraido
4,0,0,0,0,534,534,2.29017843244209,7927.0,Contraido
5,0,0,0,0,538,534,2.29017843244209,7927.0,Contraido
6,0,0,0,0,528,528,1.770534744479857,7927.0,Contraido
7,0,0,0,0,513,513,0.4714255245742722,7927.0,Contraido
8,0,0,0,0,512,512,0.3848182432472332,7927.0,Contraido
9,0,0,0,0,470,470,-3.252687572488404,7928.0,Relajado
10,0,0,0,0,462,470,-3.252687572488404,7928.0,Relajado
11,0,0,0,0,504,504,-0.3080400073690785,7928.0,Relajado
12,0,0,0,0,508,508,0.0383891179390773,7929.0,Contraido
13,0,0,0,0,519,519,0.9910692125365062,7929.0,Contraido
14,0,0,0,0,521,519,0.9910692125365062,7929.0,Contraido
15,0,0,0,0,496,496,-1.0008982579853904,7930.0,Relajado
0,0,0,0,0,478,496,-1.0008982579853904,7930.0,Relajado
1,0,0,0,0,497,489,-1.6071492272746633,7930.0,Relajado
2,0,0,0,0,489,497,-0.9142909766583516,7930.0,Relajado
3,0,0,0,0,500,500,-0.6544691326772345,7930.0,Relajado
4,0,0,0,0,522,522,1.250891056517623,7931.0,Contraido
5,0,0,0,0,540,522,1.250891056517623,7931.0,Contraido
6,0,0,0,0,491,524,1.424105619171701,7931.0,Contraido
7,0,0,0,0,524,517,0.8178546498824282,7931.0,Contraido
8,0,0,0,0,517,524,1.424105619171701,7931.0,Contraido
9,0,0,0,0,538,538,2.6366075577502466,7931.0,Contraido
10,0,0,0,0,539,538,2.6366075577502466,7931.0,Contraido
11,0,0,0,0,525,525,1.51071290049874,7931.0,Contraido
12,0,0,0,0,509,509,0.1249963992661163,7931.0,Contraido
13,0,0,0,0,501,501,-0.5678618513501955,7932.0,Relajado
14,0,0,0,0,484,495,-1.087505539312429,7932.0,Relajado
15,0,0,0,0,495,495,-1.087505539312429,7932.0,Relajado
0,0,0,0,0,497,495,-1.087505539312429,7932.0,Relajado
1,0,0,0,0,486,489,-1.6071492272746633,7932.0,Relajado
2,0,0,0,0,489,487,-1.7803637899287412,7932.0,Relajado
3,0,0,0,0,487,489,-1.6071492272746633,7932.0,Relajado
4,0,0,0,0,494,494,-1.1741128206394684,7932.0,Relajado
5,0,0,0,0,518,518,0.9044619312094672,7933.0,Contraido
6,0,0,0,0,528,528,1.770534744479857,7933.0,Contraido
7,0,0,0,0,528,528,1.770534744479857,7933.0,Contraido
8,0,0,0,0,525,525,1.51071290049874,7933.0,Contraido
9,0,0,0,0,508,508,0.0383891179390773,7933.0,Contraido
10,0,0,0,0,494,494,-1.1741128206394684,7934.0,Relajado
11,0,0,0,0,483,494,-1.1741128206394684,7934.0,Relajado
12,0,0,0,0,496,496,-1.0008982579853904,7934.0,Relajado
13,0,0,0,0,515,515,0.6446400872283502,7935.0,Contraido
14,0,0,0,0,544,517,0.8178546498824282,7935.0,Contraido
15,0,0,0,0,517,517,0.8178546498824282,7935.0,Contraido
0,0,0,0,0,480,488,-1.693756508601702,7936.0,Relajado
1,0,0,0,0,488,488,-1.693756508601702,7936.0,Relajado
2,0,0,0,0,500,500,-0.6544691326772345,7936.0,Relajado
3,0,0,0,0,525,525,1.51071290049874,7937.0,Contraido
4,0,0,0,0,548,525,1.51071290049874,7937.0,Contraido
5,0,0,0,0,516,516,0.7312473685553892,7937.0,Contraido
6,0,0,0,0,487,499,-0.7410764140042735,7938.0,Relajado
7,0,0,0,0,499,499,-0.7410764140042735,7938.0,Relajado
8,0,0,0,0,520,505,-0.2214327260420396,7938.0,Relajado
9,0,0,0,0,505,505,-0.2214327260420396,7938.0,Relajado
10,0,0,0,0,496,499,-0.7410764140042735,7938.0,Relajado
11,0,0,0,0,499,499,-0.7410764140042735,7938.0,Relajado
12,0,0,0,0,504,501,-0.5678618513501955,7938.0,Relajado
13,0,0,0,0,501,503,-0.3946472886961175,7938.0,Relajado
14,0,0,0,0,503,503,-0.3946472886961175,7938.0,Relajado
15,0,0,0,0,505,505,-0.2214327260420396,7938.0,Relajado
0,0,0,0,0,516,512,0.3848182432472332,7939.0,Contraido
1,0,0,0,0,512,512,0.3848182432472332,7939.0,Contraido
2,0,0,0,0,506,512,0.3848182432472332,7939.0,Contraido
3,0,0,0,0,512,512,0.3848182432472332,7939.0,Contraido
4,0,0,0,0,517,512,0.3848182432472332,7939.0,Contraido
5,0,0,0,0,503,503,-0.3946472886961175,7940.0,Relajado
6,0,0,0,0,490,493,-1.2607201019665073,7940.0,Relajado
7,0,0,0,0,493,493,-1.2607201019665073,7940.0,Relajado
8,0,0,0,0,493,493,-1.2607201019665073,7940.0,Relajado
9,0,0,0,0,505,505,-0.2214327260420396,7940.0,Relajado
10,0,0,0,0,530,530,1.943749307133935,7941.0,Contraido
11,0,0,0,0,537,530,1.943749307133935,7941.0,Contraido
12,0,0,0,0,530,530,1.943749307133935,7941.0,Contraido
13,0,0,0,0,523,523,1.337498337844662,7941.0,Contraido
14,0,0,0,0,493,493,-1.2607201019665073,7942.0,Relajado
15,0,0,0,0,488,493,-1.2607201019665073,7942.0,Relajado
0,0,0,0,0,513,508,0.0383891179390773,7943.0,Contraido
1,0,0,0,0,508,508,0.0383891179390773,7943.0,Contraido
2,0,0,0,0,498,498,-0.8276836953313125,7944.0,Relajado
3,0,0,0,0,485,498,-0.8276836953313125,7944.0,Relajado
4,0,0,0,0,511,508,0.0383891179390773,7945.0,Contraido
5,0,0,0,0,508,508,0.0383891179390773,7945.0,Contraido
6,0,0,0,0,492,507,-0.0482181633879616,7946.0,Relajado
7,0,0,0,0,507,492,-1.3473273832935464,7946.0,Relajado
8,0,0,0,0,491,491,-1.4339346646205853,7946.0,Relajado
9,0,0,0,0,489,491,-1.4339346646205853,7946.0,Relajado
10,0,0,0,0,509,509,0.1249963992661163,7947.0,Contraido
11,0,0,0,0,524,524,1.424105619171701,7947.0,Contraido
12,0,0,0,0,534,534,2.29017843244209,7947.0,Contraido
13,0,0,0,0,550,534,2.29017843244209,7947.0,Contraido
14,0,0,0,0,527,527,1.683927463152818,7947.0,Contraido
15,0,0,0,0,508,509,0.1249963992661163,7947.0,Contraido
0,0,0,0,0,509,508,0.0383891179390773,7947.0,Contraido
1,0,0,0,0,491,493,-1.2607201019665073,7948.0,Relajado
2,0,0,0,0,493,493,-1.2607201019665073,7948.0,Relajado
3,0,0,0,0,494,494,-1.1741128206394684,7948.0,Relajado
4,0,0,0,0,501,494,-1.1741128206394684,7948.0,Relajado
5,0,0,0,0,488,501,-0.5678618513501955,7948.0,Relajado
6,0,0,0,0,504,504,-0.3080400073690785,7948.0,Relajado
7,0,0,0,0,521,521,1.164283775190584,7949.0,Contraido
8,0,0,0,0,532,521,1.164283775190584,7949.0,Contraido
9,0,0,0,0,519,519,0.9910692125365062,7949.0,Contraido
10,0,0,0,0,500,500,-0.6544691326772345,7950.0,Relajado
11,0,0,0,0,494,494,-1.1741128206394684,7950.0,Relajado
12,0,0,0,0,470,494,-1.1741128206394684,7950.0,Relajado
13,0,0,0,0,511,511,0.2982109619201943,7951.0,Contraido
14,0,0,0,0,533,518,0.9044619312094672,7951.0,Contraido
15,0,0,0,0,518,518,0.9044619312094672,7951.0,Contraido
0,0,0,0,0,495,496,-1.0008982579853904,7952.0,Relajado
1,0,0,0,0,496,495,-1.087505539312429,7952.0,Relajado
2,0,0,0,0,495,495,-1.087505539312429,7952.0,Relajado
3,0,0,0,0,492,492,-1.3473273832935464,7952.0,Relajado
4,0,0,0,0,490,492,-1.3473273832935464,7952.0,Relajado
5,0,0,0,0,494,494,-1.1741128206394684,7952.0,Relajado
6,0,0,0,0,515,515,0.6446400872283502,7953.0,Contraido
7,0,0,0,0,522,522,1.250891056517623,7953.0,Contraido
8,0,0,0,0,531,522,1.250891056517623,7953.0,Contraido
9,0,0,0,0,509,509,0.1249963992661163,7953.0,Contraido
10,0,0,0,0,509,509,0.1249963992661163,7953.0,Contraido
11,0,0,0,0,515,515,0.6446400872283502,7953.0,Contraido
12,0,0,0,0,519,516,0.7312473685553892,7953.0,Contraido
13,0,0,0,0,516,516,0.7312473685553892,7953.0,Contraido
14,0,0,0,0,514,516,0.7312473685553892,7953.0,Contraido
15,0,0,0,0,527,514,0.5580328059013112,7953.0,Contraido
0,0,0,0,0,497,497,-0.9142909766583516,7954.0,Relajado
1,0,0,0,0,492,496,-1.0008982579853904,7954.0,Relajado
2,0,0,0,0,496,492,-1.3473273832935464,7954.0,Relajado
3,0,0,0,0,483,496,-1.0008982579853904,7954.0,Relajado
4,0,0,0,0,496,496,-1.0008982579853904,7954.0,Relajado
5,0,0,0,0,515,512,0.3848182432472332,7955.0,Contraido
6,0,0,0,0,512,512,0.3848182432472332,7955.0,Contraido
7,0,0,0,0,504,505,-0.2214327260420396,7956.0,Relajado
8,0,0,0,0,505,505,-0.2214327260420396,7956.0,Relajado
9,0,0,0,0,508,508,0.0383891179390773,7957.0,Contraido
10,0,0,0,0,514,514,0.5580328059013112,7957.0,Contraido
11,0,0,0,0,518,518,0.9044619312094672,7957.0,Contraido
12,0,0,0,0,520,518,0.9044619312094672,7957.0,Contraido
13,0,0,0,0,515,515,0.6446400872283502,7957.0,Contraido
14,0,0,0,0,503,503,-0.3946472886961175,7958.0,Relajado
15,0,0,0,0,493,500,-0.6544691326772345,7958.0,Relajado
0,0,0,0,0,500,500,-0.6544691326772345,7958.0,Relajado
1,0,0,0,0,518,508,0.0383891179390773,7959.0,Contraido
2,0,0,0,0,508,508,0.0383891179390773,7959.0,Contraido
3,0,0,0,0,506,506,-0.1348254447150006,7960.0,Relajado
4,0,0,0,0,504,506,-0.1348254447150006,7960.0,Relajado
5,0,0,0,0,515,515,0.6446400872283502,7961.0,Contraido
6,0,0,0,0,519,515,0.6446400872283502,7961.0,Contraido
7,0,0,0,0,510,511,0.2982109619201943,7961.0,Contraido
8,0,0,0,0,511,510,0.2116036805931553,7961.0,Contraido
9,0,0,0,0,500,500,-0.6544691326772345,7962.0,Relajado
10,0,0,0,0,494,494,-1.1741128206394684,7962.0,Relajado
11,0,0,0,0,492,494,-1.1741128206394684,7962.0,Relajado
12,0,0,0,0,499,499,-0.7410764140042735,7962.0,Relajado
13,0,0,0,0,517,515,0.6446400872283502,7963.0,Contraido
14,0,0,0,0,515,515,0.6446400872283502,7963.0,Contraido
15,0,0,0,0,509,509,0.1249963992661163,7963.0,Contraido
0,0,0,0,0,506,509,0.1249963992661163,7963.0,Contraido
1,0,0,0,0,537,537,2.550000276423208,7963.0,Contraido
2,0,0,0,0,577,537,2.550000276423208,7963.0,Contraido
3,0,0,0,0,536,536,2.463392995096169,7963.0,Contraido
4,0,0,0,0,448,483,-2.126792915236897,7964.0,Relajado
5,0,0,0,0,483,483,-2.126792915236897,7964.0,Relajado
6,0,0,0,0,487,487,-1.7803637899287412,7964.0,Relajado
7,0,0,0,0,487,487,-1.7803637899287412,7964.0,Relajado
8,0,0,0,0,499,499,-0.7410764140042735,7964.0,Relajado
9,0,0,0,0,518,518,0.9044619312094672,7965.0,Contraido
10,0,0,0,0,534,518,0.9044619312094672,7965.0,Contraido
11,0,0,0,0,516,516,0.7312473685553892,7965.0,Contraido
12,0,0,0,0,476,477,-2.646436603199131,7966.0,Relajado
13,0,0,0,0,477,477,-2.646436603199131,7966.0,Relajado
14,0,0,0,0,479,479,-2.473222040545053,7966.0,Relajado
15,0,0,0,0,494,494,-1.1741128206394684,7966.0,Relajado
0,0,0,0,0,505,505,-0.2214327260420396,7966.0,Relajado
1,0,0,0,0,515,505,-0.2214327260420396,7966.0,Relajado
2,0,0,0,0,499,515,0.6446400872283502,7967.0,Contraido
3,0,0,0,0,522,522,1.250891056517623,7967.0,Contraido
4,0,0,0,0,540,540,2.8098221204043248,7967.0,Contraido
5,0,0,0,0,542,540,2.8098221204043248,7967.0,Contraido
6,0,0,0,0,524,524,1.424105619171701,7967.0,Contraido
7,0,0,0,0,500,500,-0.6544691326772345,7968.0,Relajado
8,0,0,0,0,492,500,-0.6544691326772345,7968.0,Relajado
9,0,0,0,0,511,505,-0.2214327260420396,7968.0,Relajado
10,0,0,0,0,505,507,-0.0482181633879616,7968.0,Relajado
11,0,0,0,0,507,505,-0.2214327260420396,7968.0,Relajado
12,0,0,0,0,504,504,-0.3080400073690785,7968.0,Relajado
13,0,0,0,0,498,504,-0.3080400073690785,7968.0,Relajado
14,0,0,0,0,514,506,-0.1348254447150006,7968.0,Relajado
15,0,0,0,0,506,514,0.5580328059013112,7969.0,Contraido
0,0,0,0,0,519,514,0.5580328059013112,7969.0,Contraido
1,0,0,0,0,514,514,0.5580328059013112,7969.0,Contraido
2,0,0,0,0,504,505,-0.2214327260420396,7970.0,Relajado
3,0,0,0,0,505,505,-0.2214327260420396,7970.0,Relajado
4,0,0,0,0,517,512,0.3848182432472332,7971.0,Contraido
5,0,0,0,0,512,512,0.3848182432472332,7971.0,Contraido
6,0,0,0,0,509,512,0.3848182432472332,7971.0,Contraido
7,0,0,0,0,513,509,0.1249963992661163,7971.0,Contraido
8,0,0,0,0,505,507,-0.0482181633879616,7972.0,Relajado
9,0,0,0,0,507,507,-0.0482181633879616,7972.0,Relajado
10,0,0,0,0,513,507,-0.0482181633879616,7972.0,Relajado
11,0,0,0,0,495,495,-1.087505539312429,7972.0,Relajado
12,0,0,0,0,491,491,-1.4339346646205853,7972.0,Relajado
13,0,0,0,0,471,491,-1.4339346646205853,7972.0,Relajado
14,0,0,0,0,493,493,-1.2607201019665073,7972.0,Relajado
15,0,0,0,0,528,502,-0.4812545700231565,7972.0,Relajado
0,0,0,0,0,502,505,-0.2214327260420396,7972.0,Relajado
1,0,0,0,0,505,505,-0.2214327260420396,7972.0,Relajado
2,0,0,0,0,511,510,0.2116036805931553,7973.0,Contraido
3,0,0,0,0,510,510,0.2116036805931553,7973.0,Contraido
4,0,0,0,0,504,504,-0.3080400073690785,7974.0,Relajado
5,0,0,0,0,503,503,-0.3946472886961175,7974.0,Relajado
6,0,0,0,0,502,503,-0.3946472886961175,7974.0,Relajado
7,0,0,0,0,521,521,1.164283775190584,7975.0,Contraido
8,0,0,0,0,526,521,1.164283775190584,7975.0,Contraido
9,0,0,0,0,515,515,0.6446400872283502,7975.0,Contraido
10,0,0,0,0,504,506,-0.1348254447150006,7976.0,Relajado
11,0,0,0,0,506,504,-0.3080400073690785,7976.0,Relajado
12,0,0,0,0,497,501,-0.5678618513501955,7976.0,Relajado
13,0,0,0,0,501,501,-0.5678618513501955,7976.0,Relajado
14,0,0,0,0,502,502,-0.4812545700231565,7976.0,Relajado
15,0,0,0,0,515,515,0.6446400872283502,7977.0,Contraido
0,0,0,0,0,520,515,0.6446400872283502,7977.0,Contraido
1,0,0,0,0,515,515,0.6446400872283502,7977.0,Contraido
2,0,0,0,0,509,509,0.1249963992661163,7977.0,Contraido
3,0,0,0,0,505,505,-0.2214327260420396,7978.0,Relajado
4,0,0,0,0,497,499,-0.7410764140042735,7978.0,Relajado
5,0,0,0,0,499,499,-0.7410764140042735,7978.0,Relajado
6,0,0,0,0,518,518,0.9044619312094672,7979.0,Contraido
7,0,0,0,0,524,518,0.9044619312094672,7979.0,Contraido
8,0,0,0,0,518,518,0.9044619312094672,7979.0,Contraido
9,0,0,0,0,507,507,-0.0482181633879616,7980.0,Relajado
10,0,0,0,0,499,499,-0.7410764140042735,7980.0,Relajado
11,0,0,0,0,495,499,-0.7410764140042735,7980.0,Relajado
12,0,0,0,0,507,504,-0.3080400073690785,7980.0,Relajado
13,0,0,0,0,504,504,-0.3080400073690785,7980.0,Relajado
14,0,0,0,0,499,499,-0.7410764140042735,7980.0,Relajado
15,0,0,0,0,493,499,-0.7410764140042735,7980.0,Relajado
0,0,0,0,0,523,516,0.7312473685553892,7981.0,Contraido
1,0,0,0,0,516,516,0.7312473685553892,7981.0,Contraido
2,0,0,0,0,499,505,-0.2214327260420396,7982.0,Relajado
3,0,0,0,0,505,505,-0.2214327260420396,7982.0,Relajado
4,0,0,0,0,529,505,-0.2214327260420396,7982.0,Relajado
5,0,0,0,0,501,506,-0.1348254447150006,7982.0,Relajado
6,0,0,0,0,506,506,-0.1348254447150006,7982.0,Relajado
7,0,0,0,0,532,506,-0.1348254447150006,7982.0,Relajado
8,0,0,0,0,495,495,-1.087505539312429,7982.0,Relajado
9,0,0,0,0,492,495,-1.087505539312429,7982.0,Relajado
10,0,0,0,0,515,515,0.6446400872283502,7983.0,Contraido
11,0,0,0,0,518,518,0.9044619312094672,7983.0,Contraido
12,0,0,0,0,550,527,1.683927463152818,7983.0,Contraido
13,0,0,0,0,527,527,1.683927463152818,7983.0,Contraido
14,0,0,0,0,462,497,-0.9142909766583516,7984.0,Relajado
15,0,0,0,0,497,497,-0.9142909766583516,7984.0,Relajado
0,0,0,0,0,529,503,-0.3946472886961175,7984.0,Relajado
1,0,0,0,0,503,503,-0.3946472886961175,7984.0,Relajado
2,0,0,0,0,486,494,-1.1741128206394684,7984.0,Relajado
3,0,0,0,0,494,494,-1.1741128206394684,7984.0,Relajado
4,0,0,0,0,495,494,-1.1741128206394684,7984.0,Relajado
5,0,0,0,0,492,495,-1.087505539312429,7984.0,Relajado
6,0,0,0,0,499,497,-0.9142909766583516,7984.0,Relajado
7,0,0,0,0,497,499,-0.7410764140042735,7984.0,Relajado
8,0,0,0,0,500,500,-0.6544691326772345,7984.0,Relajado
9,0,0,0,0,511,508,0.0383891179390773,7985.0,Contraido
10,0,0,0,0,508,508,0.0383891179390773,7985.0,Contraido
11,0,0,0,0,508,508,0.0383891179390773,7985.0,Contraido
12,0,0,0,0,516,516,0.7312473685553892,7985.0,Contraido
13,0,0,0,0,520,516,0.7312473685553892,7985.0,Contraido
14,0,0,0,0,515,518,0.9044619312094672,7985.0,Contraido
15,0,0,0,0,518,515,0.6446400872283502,7985.0,Contraido
0,0,0,0,0,509,510,0.2116036805931553,7985.0,Contraido
1,0,0,0,0,510,510,0.2116036805931553,7985.0,Contraido
2,0,0,0,0,527,510,0.2116036805931553,7985.0,Contraido
3,0,0,0,0,502,502,-0.4812545700231565,7986.0,Relajado
4,0,0,0,0,495,501,-0.5678618513501955,7986.0,Relajado
5,0,0,0,0,501,501,-0.5678618513501955,7986.0,Relajado
6,0,0,0,0,511,509,0.1249963992661163,7987.0,Contraido
7,0,0,0,0,509,509,0.1249963992661163,7987.0,Contraido
8,0,0,0,0,502,509,0.1249963992661163,7987.0,Contraido
9,0,0,0,0,518,518,0.9044619312094672,7987.0,Contraido
10,0,0,0,0,519,518,0.9044619312094672,7987.0,Contraido
11,0,0,0,0,509,511,0.2982109619201943,7987.0,Contraido
12,0,0,0,0,511,511,0.2982109619201943,7987.0,Contraido
13,0,0,0,0,514,511,0.2982109619201943,7987.0,Contraido
14,0,0,0,0,508,508,0.0383891179390773,7987.0,Contraido
15,0,0,0,0,500,500,-0.6544691326772345,7988.0,Relajado
0,0,0,0,0,500,500,-0.6544691326772345,7988.0,Relajado
1,0,0,0,0,502,500,-0.6544691326772345,7988.0,Relajado
2,0,0,0,0,495,502,-0.4812545700231565,7988.0,Relajado
3,0,0,0,0,505,505,-0.2214327260420396,7988.0,Relajado
4,0,0,0,0,512,511,0.2982109619201943,7989.0,Contraido
5,0,0,0,0,511,511,0.2982109619201943,7989.0,Contraido
6,0,0,0,0,504,504,-0.3080400073690785,7990.0,Relajado
7,0,0,0,0,501,501,-0.5678618513501955,7990.0,Relajado
8,0,0,0,0,491,491,-1.4339346646205853,7990.0,Relajado
9,0,0,0,0,489,491,-1.4339346646205853,7990.0,Relajado
10,0,0,0,0,502,502,-0.4812545700231565,7990.0,Relajado
11,0,0,0,0,511,511,0.2982109619201943,7991.0,Contraido
12,0,0,0,0,526,519,0.9910692125365062,7991.0,Contraido
13,0,0,0,0,519,519,0.9910692125365062,7991.0,Contraido
14,0,0,0,0,515,515,0.6446400872283502,7991.0,Contraido
15,0,0,0,0,514,514,0.5580328059013112,7991.0,Contraido
0,0,0,0,0,503,509,0.1249963992661163,7991.0,Contraido
1,0,0,0,0,509,509,0.1249963992661163,7991.0,Contraido
2,0,0,0,0,519,519,0.9910692125365062,7991.0,Contraido
3,0,0,0,0,522,519,0.9910692125365062,7991.0,Contraido
4,0,0,0,0,512,512,0.3848182432472332,7991.0,Contraido
5,0,0,0,0,502,512,0.3848182432472332,7991.0,Contraido
6,0,0,0,0,518,512,0.3848182432472332,7991.0,Contraido
7,0,0,0,0,512,512,0.3848182432472332,7991.0,Contraido
8,0,0,0,0,481,506,-0.1348254447150006,7992.0,Relajado
9,0,0,0,0,506,506,-0.1348254447150006,7992.0,Relajado
10,0,0,0,0,513,513,0.4714255245742722,7993.0,Contraido
11,0,0,0,0,514,513,0.4714255245742722,7993.0,Contraido
12,0,0,0,0,488,504,-0.3080400073690785,7994.0,Relajado
13,0,0,0,0,504,504,-0.3080400073690785,7994.0,Relajado
14,0,0,0,0,505,504,-0.3080400073690785,7994.0,Relajado
15,0,0,0,0,502,502,-0.4812545700231565,7994.0,Relajado
0,0,0,0,0,502,502,-0.4812545700231565,7994.0,Relajado
1,0,0,0,0,503,503,-0.3946472886961175,7994.0,Relajado
2,0,0,0,0,519,510,0.2116036805931553,7995.0,Contraido
3,0,0,0,0,510,510,0.2116036805931553,7995.0,Contraido
4,0,0,0,0,505,510,0.2116036805931553,7995.0,Contraido
5,0,0,0,0,528,505,-0.2214327260420396,7996.0,Relajado
6,0,0,0,0,502,502,-0.4812545700231565,7996.0,Relajado
7,0,0,0,0,499,499,-0.7410764140042735,7996.0,Relajado
8,0,0,0,0,489,489,-1.6071492272746633,7996.0,Relajado
9,0,0,0,0,477,477,-2.646436603199131,7996.0,Relajado
10,0,0,0,0,471,477,-2.646436603199131,7996.0,Relajado
11,0,0,0,0,502,502,-0.4812545700231565,7996.0,Relajado
12,0,0,0,0,541,541,2.896429401731364,7997.0,Contraido
